Feature_ID,Value,Source,Comment
GB257,1,"Niina Aasmäe, p.c.","yes, but there are other strategies as well"
GB260,0,"Niina Aasmäe, p.c.",
GB262,1,"Niina Aasmäe, p.c.",
GB263,0,"Niina Aasmäe, p.c.",
GB264,0,"Niina Aasmäe, p.c.",
GB265,0,"Niina Aasmäe, p.c.",
GB266,1,"Niina Aasmäe, p.c.",Ablative case suffix
GB270,0,"Niina Aasmäe, p.c.",
GB273,0,"Niina Aasmäe, p.c.",
GB275,0,"Niina Aasmäe, p.c.",ADJ does not change
GB276,0,"Niina Aasmäe, p.c.",
GB285,0,"Niina Aasmäe, p.c.",
GB286,0,"Niina Aasmäe, p.c.",
GB291,1,"Niina Aasmäe, p.c.",
GB296,0,"Niina Aasmäe, p.c.",
GB297,0,"Niina Aasmäe, p.c.",
GB298,0,"Niina Aasmäe, p.c.",ez; ilja
GB299,1,"Niina Aasmäe, p.c.",a; apak
GB300,0,"Niina Aasmäe, p.c.",
GB301,0,"Niina Aasmäe, p.c.",
GB302,0,"Niina Aasmäe, p.c.",
GB303,0,"Niina Aasmäe, p.c.",
GB304,1,"Niina Aasmäe, p.c.",
GB305,1,"Niina Aasmäe, p.c.",
GB306,0,"Niina Aasmäe, p.c.",
GB309,0,"Niina Aasmäe, p.c.",aspect distinction
GB312,0,"Niina Aasmäe, p.c.",
GB313,0,"Niina Aasmäe, p.c.",Px pronouns but regularly formed
GB314,0,"Niina Aasmäe, p.c.",
GB315,0,"Niina Aasmäe, p.c.",
GB316,0,"Niina Aasmäe, p.c.",
GB317,0,"Niina Aasmäe, p.c.",
GB318,0,"Niina Aasmäe, p.c.",
GB319,0,"Niina Aasmäe, p.c.",
GB320,0,"Niina Aasmäe, p.c.",
GB321,0,"Niina Aasmäe, p.c.",
GB322,1,"Niina Aasmäe, p.c.",definite declension for direct evidence
GB323,0,"Niina Aasmäe, p.c.",kejla
GB324,0,"Niina Aasmäe, p.c.",
GB325,0,"Niina Aasmäe, p.c.",
GB326,0,"Niina Aasmäe, p.c.",
GB327,1,"Niina Aasmäe, p.c.",
GB328,0,"Niina Aasmäe, p.c.",
GB329,0,"Niina Aasmäe, p.c.",
GB330,0,"Niina Aasmäe, p.c.",
GB331,0,"Niina Aasmäe, p.c.",
GB333,1,"Niina Aasmäe, p.c.",p 45
GB334,0,"Niina Aasmäe, p.c.",
GB335,0,"Niina Aasmäe, p.c.",
GB336,0,"Niina Aasmäe, p.c.",
GB400,0,"Niina Aasmäe, p.c.",
GB401,0,"Niina Aasmäe, p.c.",
GB402,0,"Niina Aasmäe, p.c.",
GB403,0,"Niina Aasmäe, p.c.",
GB408,1,"Niina Aasmäe, p.c.",There is some kind of DOM (differential obj marking)
GB409,0,"Niina Aasmäe, p.c.",
GB410,0,"Niina Aasmäe, p.c.",
GB415,0,"Niina Aasmäe, p.c.",
GB421,0,"Niina Aasmäe, p.c.",
GB422,0,"Niina Aasmäe, p.c.",
GB430,0,"Niina Aasmäe, p.c.",
GB431,0,"Niina Aasmäe, p.c.",
GB432,1,"Niina Aasmäe, p.c.",
GB433,1,"Niina Aasmäe, p.c.","GEN on PR, PX on PD"
GB519,0,"Niina Aasmäe, p.c.",
GB520,0,"Niina Aasmäe, p.c.",
GB521,0,"Niina Aasmäe, p.c.",
GB522,1,"Niina Aasmäe, p.c.",
