Feature_ID,Value,Source,Comment
GB193,1,"Rogier Blokland, p.c.",
GB196,0,"Rogier Blokland, p.c.",
GB197,0,"Rogier Blokland, p.c.",
GB198,0,"Rogier Blokland, p.c.",
GB203,1,"Rogier Blokland, p.c.",
GB204,0,"Rogier Blokland, p.c.",
GB250,0,"Rogier Blokland, p.c.",
GB252,0,"Rogier Blokland, p.c.",
GB253,0,"Rogier Blokland, p.c.",
GB254,1,"Rogier Blokland, p.c.",
GB256,0,"Rogier Blokland, p.c.",
GB257,?,"Rogier Blokland, p.c.",
GB260,?,"Rogier Blokland, p.c.",
GB262,0,"Rogier Blokland, p.c.",
GB263,0,"Rogier Blokland, p.c.",
GB264,1,"Rogier Blokland, p.c.",
GB265,0,"Rogier Blokland, p.c.",
GB266,1,"Rogier Blokland, p.c.",
GB270,0,"Rogier Blokland, p.c.",
GB273,1,"Rogier Blokland, p.c.",
GB275,1,"Rogier Blokland, p.c.",
GB276,1,"Rogier Blokland, p.c.",
GB285,0,"Rogier Blokland, p.c.",
GB286,1,"Rogier Blokland, p.c.",verbal clitic
GB291,0,"Rogier Blokland, p.c.",
GB296,0,"Rogier Blokland, p.c.",
GB297,0,"Rogier Blokland, p.c.",
GB298,1,"Rogier Blokland, p.c.",
GB299,0,"Rogier Blokland, p.c.",
GB300,0,"Rogier Blokland, p.c.",
GB301,0,"Rogier Blokland, p.c.",
GB302,1,"Rogier Blokland, p.c.",
GB303,0,"Rogier Blokland, p.c.",
GB304,1,"Rogier Blokland, p.c.",
GB305,1,"Rogier Blokland, p.c.",
GB306,0,"Rogier Blokland, p.c.",
GB309,0,"Rogier Blokland, p.c.",
GB312,1,"Rogier Blokland, p.c.",
GB313,0,"Rogier Blokland, p.c.",
GB314,0,"Rogier Blokland, p.c.",
GB315,0,"Rogier Blokland, p.c.",
GB316,0,"Rogier Blokland, p.c.",
GB317,0,"Rogier Blokland, p.c.",
GB318,0,"Rogier Blokland, p.c.",
GB319,0,"Rogier Blokland, p.c.",
GB320,0,"Rogier Blokland, p.c.",
GB321,0,"Rogier Blokland, p.c.",
GB322,0,"Rogier Blokland, p.c.",
GB323,1,"Rogier Blokland, p.c.",
GB324,0,"Rogier Blokland, p.c.",
GB325,1,"Rogier Blokland, p.c.",
GB326,1,"Rogier Blokland, p.c.",
GB327,1,"Rogier Blokland, p.c.",
GB328,1,"Rogier Blokland, p.c.",
GB329,0,"Rogier Blokland, p.c.",
GB330,0,"Rogier Blokland, p.c.",
GB331,?,"Rogier Blokland, p.c.",
GB333,1,"Rogier Blokland, p.c.",
GB334,0,"Rogier Blokland, p.c.",
GB335,0,"Rogier Blokland, p.c.",
GB336,0,"Rogier Blokland, p.c.",
GB400,?,"Rogier Blokland, p.c.",
GB401,0,"Rogier Blokland, p.c.",
GB402,0,"Rogier Blokland, p.c.",
GB403,0,"Rogier Blokland, p.c.",
GB408,1,"Rogier Blokland, p.c.",
GB409,0,"Rogier Blokland, p.c.",
GB410,1,"Rogier Blokland, p.c.",
GB415,?,"Rogier Blokland, p.c.",
GB421,1,"Rogier Blokland, p.c.",
GB422,?,"Rogier Blokland, p.c.",
GB430,0,"Rogier Blokland, p.c.",
GB431,0,"Rogier Blokland, p.c.",
GB432,1,"Rogier Blokland, p.c.",
GB433,1,"Rogier Blokland, p.c.",
GB519,1,"Rogier Blokland, p.c.",
GB520,0,"Rogier Blokland, p.c.",
GB521,0,"Rogier Blokland, p.c.",
GB522,1,"Rogier Blokland, p.c.",
