Feature_ID,Value,Source,Comment
GB266,0,"Mervi de Heer, p.c.",
GB270,0,"Mervi de Heer, p.c.",
GB273,1,"Mervi de Heer, p.c.",
GB275,1,"Mervi de Heer, p.c.",
GB276,0,"Mervi de Heer, p.c.",
GB285,0,"Mervi de Heer, p.c.",
GB286,0,"Mervi de Heer, p.c.",
GB291,0,"Mervi de Heer, p.c.",
GB296,0,"Mervi de Heer, p.c.",
GB297,0,"Mervi de Heer, p.c.",
GB298,1,"Mervi de Heer, p.c.",
GB299,0,"Mervi de Heer, p.c.",
GB300,0,"Mervi de Heer, p.c.",
GB301,1,"Mervi de Heer, p.c.",
GB302,0,"Mervi de Heer, p.c.",
GB303,0,"Mervi de Heer, p.c.",
GB304,0,"Mervi de Heer, p.c.",
GB305,1,"Mervi de Heer, p.c.",
GB306,1,"Mervi de Heer, p.c.",
GB309,0,"Mervi de Heer, p.c.",
GB312,1,"Mervi de Heer, p.c.",
GB313,0,"Mervi de Heer, p.c.",
GB314,0,"Mervi de Heer, p.c.",
GB315,0,"Mervi de Heer, p.c.",
GB316,0,"Mervi de Heer, p.c.",
GB317,0,"Mervi de Heer, p.c.",
GB318,0,"Mervi de Heer, p.c.",
GB319,0,"Mervi de Heer, p.c.",
GB320,0,"Mervi de Heer, p.c.",
GB321,0,"Mervi de Heer, p.c.",
GB322,0,"Mervi de Heer, p.c.",
GB323,0,"Mervi de Heer, p.c.",
GB324,0,"Mervi de Heer, p.c.",
GB325,1,"Mervi de Heer, p.c.",
GB326,0,"Mervi de Heer, p.c.",
GB327,1,"Mervi de Heer, p.c.",
GB328,0,"Mervi de Heer, p.c.",
GB329,0,"Mervi de Heer, p.c.",
GB330,0,"Mervi de Heer, p.c.",
GB331,0,"Mervi de Heer, p.c.",
GB333,1,"Mervi de Heer, p.c.",
GB334,0,"Mervi de Heer, p.c.",
GB335,0,"Mervi de Heer, p.c.",
GB336,0,"Mervi de Heer, p.c.",
GB400,0,"Mervi de Heer, p.c.",
GB401,0,"Mervi de Heer, p.c.",
GB402,0,"Mervi de Heer, p.c.",
GB403,0,"Mervi de Heer, p.c.",
GB408,1,"Mervi de Heer, p.c.",
GB409,0,"Mervi de Heer, p.c.",
GB410,0,"Mervi de Heer, p.c.",
GB415,1,"Mervi de Heer, p.c.","2PL can be used as a politeness form. However, there seems to be some variation in the use; some speakers say they hear it regularly, some say it occurs more restricted contexts."
GB421,1,"Mervi de Heer, p.c.",
GB422,0,"Mervi de Heer, p.c.",
GB430,0,"Mervi de Heer, p.c.",
GB431,0,"Mervi de Heer, p.c.",
GB432,1,"Mervi de Heer, p.c.",
GB433,1,"Mervi de Heer, p.c.",
GB519,0,"Mervi de Heer, p.c.",
GB520,0,"Mervi de Heer, p.c.",
GB521,0,"Mervi de Heer, p.c.",
GB522,1,"Mervi de Heer, p.c.",
